,temp_air,ghi,dni,dhi,wind_speed
2022-08-21 12:00:00,20.05,0.0,-0.0,0.0,1.59
2022-08-21 13:00:00,19.73,0.0,-0.0,0.0,1.52
2022-08-21 14:00:00,19.58,167.35,1086.87,46.9,1.45
2022-08-21 15:00:00,21.22,385.5,1000.72,67.8,1.24
2022-08-21 16:00:00,24.44,595.8,1007.81,81.0,1.86
2022-08-21 17:00:00,26.25,774.7,1010.67,89.8,2.76
2022-08-21 18:00:00,28.02,908.0,1002.08,99.65,2.97
2022-08-21 19:00:00,29.33,975.25,980.06,103.95,2.41
2022-08-21 20:00:00,30.87,976.15,948.35,104.5,2.21
2022-08-21 21:00:00,32.05,910.85,904.39,101.5,2.14
2022-08-21 22:00:00,32.91,785.65,844.57,94.75,2.41
2022-08-21 23:00:00,33.23,610.3,755.88,85.9,2.9
2022-08-22 00:00:00,33.04,401.55,625.2,72.1,3.1
2022-08-22 01:00:00,32.23,185.45,403.96,49.9,3.17
2022-08-22 02:00:00,30.94,22.95,96.22,10.5,3.17
2022-08-22 03:00:00,29.41,0.0,-0.0,0.0,2.55
2022-08-22 04:00:00,28.12,0.0,-0.0,0.0,2.34
2022-08-22 05:00:00,26.92,0.0,-0.0,0.0,2.07
2022-08-22 06:00:00,25.54,0.0,-0.0,0.0,1.79
2022-08-22 07:00:00,24.58,0.0,-0.0,0.0,2.0
2022-08-22 08:00:00,23.39,0.0,-0.0,0.0,2.07
2022-08-22 09:00:00,22.35,0.0,-0.0,0.0,2.0
2022-08-22 10:00:00,21.5,0.0,-0.0,0.0,2.21
2022-08-22 11:00:00,20.81,0.0,-0.0,0.0,1.93
2022-08-22 12:00:00,20.63,0.0,-0.0,0.0,1.59
2022-08-22 13:00:00,20.52,0.0,-0.0,0.0,1.38
2022-08-22 14:00:00,20.32,164.95,1092.99,46.45,1.31
2022-08-22 15:00:00,21.4,379.95,982.57,70.15,1.03
2022-08-22 16:00:00,24.56,588.7,991.18,84.4,1.66
2022-08-22 17:00:00,26.45,765.35,993.25,94.2,2.69
2022-08-22 18:00:00,28.24,901.9,997.03,99.6,3.24
2022-08-22 19:00:00,29.71,969.35,975.67,104.0,3.1
2022-08-22 20:00:00,31.22,970.0,944.67,103.9,3.03
2022-08-22 21:00:00,32.45,904.65,900.65,100.95,2.62
2022-08-22 22:00:00,33.3,779.25,839.51,94.9,2.34
2022-08-22 23:00:00,33.66,604.85,752.02,85.55,2.41
2022-08-23 00:00:00,33.29,397.7,623.05,71.65,2.34
2022-08-23 01:00:00,32.27,181.7,399.29,49.3,2.21
2022-08-23 02:00:00,30.82,21.2,90.3,9.9,2.21
2022-08-23 03:00:00,29.22,0.0,-0.0,0.0,1.79
2022-08-23 04:00:00,27.91,0.0,-0.0,0.0,1.38
2022-08-23 05:00:00,26.84,0.0,-0.0,0.0,1.17
2022-08-23 06:00:00,25.91,0.0,-0.0,0.0,0.97
2022-08-23 07:00:00,24.35,0.0,-0.0,0.0,0.69
2022-08-23 08:00:00,24.44,0.0,-0.0,0.0,0.69
2022-08-23 09:00:00,24.23,0.0,-0.0,0.0,1.03
2022-08-23 10:00:00,23.91,0.0,-0.0,0.0,1.17
2022-08-23 11:00:00,24.0,0.0,-0.0,0.0,1.1
2022-08-23 12:00:00,23.93,0.0,-0.0,0.0,0.83
2022-08-23 13:00:00,23.39,0.0,-0.0,0.0,0.69
2022-08-23 14:00:00,22.98,162.3,1098.47,45.85,0.62
2022-08-23 15:00:00,23.85,376.7,981.6,69.35,0.34
2022-08-23 16:00:00,26.36,587.2,994.97,83.0,0.21
2022-08-23 17:00:00,28.22,765.4,998.25,92.85,0.07
2022-08-23 18:00:00,29.87,892.7,988.7,99.1,0.48
2022-08-23 19:00:00,31.61,958.3,967.18,102.55,1.03
2022-08-23 20:00:00,32.51,957.85,934.41,103.35,1.72
2022-08-23 21:00:00,32.95,894.0,893.35,99.15,2.41
2022-08-23 22:00:00,32.86,770.25,833.5,93.25,3.45
2022-08-23 23:00:00,31.98,595.3,742.45,85.05,4.41
2022-08-24 00:00:00,30.49,390.25,614.41,71.0,4.69
2022-08-24 01:00:00,28.77,176.55,391.39,48.35,4.34
2022-08-24 02:00:00,26.68,19.4,84.42,9.2,3.03
2022-08-24 03:00:00,25.0,0.0,-0.0,0.0,2.14
2022-08-24 04:00:00,23.82,0.0,-0.0,0.0,1.79
2022-08-24 05:00:00,22.93,0.0,-0.0,0.0,1.59
2022-08-24 06:00:00,22.11,0.0,-0.0,0.0,1.45
2022-08-24 07:00:00,20.58,0.0,-0.0,0.0,1.59
2022-08-24 08:00:00,20.0,0.0,-0.0,0.0,1.52
2022-08-24 09:00:00,19.4,0.0,-0.0,0.0,1.59
2022-08-24 10:00:00,18.76,0.0,-0.0,0.0,1.59
2022-08-24 11:00:00,18.06,0.0,-0.0,0.0,1.66
2022-08-24 12:00:00,17.36,0.0,-0.0,0.0,1.66
2022-08-24 13:00:00,16.71,0.0,-0.0,0.0,1.59
2022-08-24 14:00:00,16.37,162.75,1125.0,46.2,1.45
2022-08-24 15:00:00,18.99,380.15,990.14,72.3,1.38
2022-08-24 16:00:00,22.12,592.0,1001.11,86.75,1.72
2022-08-24 17:00:00,24.6,776.0,1021.93,89.55,1.72
2022-08-24 18:00:00,26.67,905.15,1007.1,98.85,1.66
2022-08-24 19:00:00,28.95,973.75,986.91,102.7,1.24
2022-08-24 20:00:00,30.16,972.65,953.75,102.75,1.45
2022-08-24 21:00:00,31.06,903.45,905.3,100.4,1.79
2022-08-24 22:00:00,31.43,774.35,839.94,94.65,2.41
2022-08-24 23:00:00,30.98,597.4,749.24,85.0,3.24
2022-08-25 00:00:00,29.7,387.95,614.26,71.1,3.93
2022-08-25 01:00:00,27.64,172.4,383.83,48.25,4.07
2022-08-25 02:00:00,25.09,17.8,78.15,8.7,3.79
2022-08-25 03:00:00,22.73,0.0,-0.0,0.0,2.55
2022-08-25 04:00:00,21.39,0.0,-0.0,0.0,2.14
2022-08-25 05:00:00,20.51,0.0,-0.0,0.0,1.86
2022-08-25 06:00:00,19.78,0.0,-0.0,0.0,1.72
2022-08-25 07:00:00,19.49,0.0,-0.0,0.0,1.66
2022-08-25 08:00:00,18.93,0.0,-0.0,0.0,1.59
2022-08-25 09:00:00,18.28,0.0,-0.0,0.0,1.52
2022-08-25 10:00:00,17.55,0.0,-0.0,0.0,1.38
2022-08-25 11:00:00,16.84,0.0,-0.0,0.0,1.31
2022-08-25 12:00:00,16.37,0.0,-0.0,0.0,1.17
2022-08-25 13:00:00,16.59,0.0,-0.0,0.0,0.97
2022-08-25 14:00:00,16.94,161.7,1144.92,45.85,0.69
2022-08-25 15:00:00,18.45,381.7,1013.89,68.7,0.62
2022-08-25 16:00:00,22.91,592.7,1016.29,81.9,0.83
2022-08-25 17:00:00,25.72,756.35,990.1,93.3,0.83
2022-08-25 18:00:00,27.75,905.85,1009.24,99.95,0.55
2022-08-25 19:00:00,30.02,967.65,981.52,103.55,0.69
2022-08-25 20:00:00,31.6,963.1,945.0,103.5,1.17
2022-08-25 21:00:00,32.63,894.5,897.93,100.45,1.79
2022-08-25 22:00:00,33.16,767.2,834.77,94.25,2.48
2022-08-25 23:00:00,33.08,590.6,743.61,84.6,3.03
2022-08-26 00:00:00,32.44,382.0,608.52,70.45,3.45
2022-08-26 01:00:00,31.13,167.4,376.94,47.05,3.38
2022-08-26 02:00:00,29.32,16.05,72.32,7.95,2.97
2022-08-26 03:00:00,27.31,0.0,-0.0,0.0,2.34
2022-08-26 04:00:00,25.75,0.0,-0.0,0.0,1.72
2022-08-26 05:00:00,24.75,0.0,-0.0,0.0,1.03
2022-08-26 06:00:00,24.07,0.0,-0.0,0.0,0.55
2022-08-26 07:00:00,24.74,0.0,-0.0,0.0,0.28
2022-08-26 08:00:00,24.29,0.0,-0.0,0.0,0.41
2022-08-26 09:00:00,23.96,0.0,-0.0,0.0,0.48
2022-08-26 10:00:00,23.67,0.0,-0.0,0.0,0.55
2022-08-26 11:00:00,23.54,0.0,-0.0,0.0,0.55
2022-08-26 12:00:00,23.42,0.0,-0.0,0.0,0.41
2022-08-26 13:00:00,23.46,0.0,-0.0,0.0,0.41
2022-08-26 14:00:00,23.45,150.35,1068.66,44.8,0.62
2022-08-26 15:00:00,24.19,360.1,947.64,69.65,0.62
2022-08-26 16:00:00,27.33,565.0,960.4,84.3,0.97
2022-08-26 17:00:00,29.22,738.9,966.87,93.4,1.1
2022-08-26 18:00:00,30.84,864.05,959.13,100.2,1.1
2022-08-26 19:00:00,32.21,929.65,941.03,103.35,1.24
2022-08-26 20:00:00,33.26,931.15,912.73,103.2,0.97
2022-08-26 21:00:00,34.04,867.75,870.72,100.2,1.03
2022-08-26 22:00:00,34.52,744.1,809.58,94.0,1.72
2022-08-26 23:00:00,34.53,571.5,719.45,84.45,2.62
2022-08-27 00:00:00,33.89,367.25,584.96,70.05,3.31
2022-08-27 01:00:00,32.76,157.75,353.28,46.45,3.72
2022-08-27 02:00:00,30.93,14.05,61.86,7.4,3.45
2022-08-27 03:00:00,28.93,0.0,-0.0,0.0,2.97
2022-08-27 04:00:00,27.33,0.0,-0.0,0.0,2.55
2022-08-27 05:00:00,26.18,0.0,-0.0,0.0,2.21
2022-08-27 06:00:00,25.3,0.0,-0.0,0.0,2.07
2022-08-27 07:00:00,25.09,0.0,-0.0,0.0,1.66
2022-08-27 08:00:00,24.26,0.0,-0.0,0.0,1.52
2022-08-27 09:00:00,23.39,0.0,-0.0,0.0,1.31
2022-08-27 10:00:00,22.89,0.0,-0.0,0.0,1.24
2022-08-27 11:00:00,23.13,0.0,-0.0,0.0,0.97
2022-08-27 12:00:00,23.65,0.0,-0.0,0.0,0.62
2022-08-27 13:00:00,23.58,0.0,-0.0,0.0,0.41
2022-08-27 14:00:00,23.37,149.4,1089.8,44.4,0.76
2022-08-27 15:00:00,23.74,360.5,957.2,69.25,0.83
2022-08-27 16:00:00,26.49,567.75,971.49,83.55,1.45
2022-08-27 17:00:00,28.35,742.75,975.77,93.35,2.07
2022-08-27 18:00:00,30.31,867.3,966.03,100.05,2.34
2022-08-27 19:00:00,32.53,932.95,947.87,102.85,2.14
2022-08-27 20:00:00,33.92,933.25,918.69,102.25,1.79
2022-08-27 21:00:00,34.92,868.55,875.84,99.0,1.72
2022-08-27 22:00:00,35.43,744.75,815.26,92.7,1.79
2022-08-27 23:00:00,35.54,572.15,726.3,83.05,2.07
2022-08-28 00:00:00,35.03,367.35,592.26,68.8,2.34
2022-08-28 01:00:00,34.1,156.75,359.13,45.15,2.55
2022-08-28 02:00:00,32.59,13.05,60.71,6.8,2.55
2022-08-28 03:00:00,30.63,0.0,-0.0,0.0,1.86
2022-08-28 04:00:00,28.99,0.0,-0.0,0.0,1.66
2022-08-28 05:00:00,27.49,0.0,-0.0,0.0,1.52
2022-08-28 06:00:00,26.26,0.0,-0.0,0.0,1.38
2022-08-28 07:00:00,25.8,0.0,-0.0,0.0,0.9
2022-08-28 08:00:00,24.94,0.0,-0.0,0.0,0.69
2022-08-28 09:00:00,24.67,0.0,-0.0,0.0,0.69
2022-08-28 10:00:00,24.68,0.0,-0.0,0.0,0.83
2022-08-28 11:00:00,24.36,0.0,-0.0,0.0,1.03
2022-08-28 12:00:00,23.67,0.0,-0.0,0.0,1.24
2022-08-28 13:00:00,23.26,0.0,-0.0,0.0,1.24
2022-08-28 14:00:00,22.8,149.8,1128.57,43.8,1.31
2022-08-28 15:00:00,23.87,362.65,974.05,68.45,1.1
2022-08-28 16:00:00,27.17,570.2,981.81,82.95,1.52
2022-08-28 17:00:00,29.19,745.25,983.72,92.65,1.66
2022-08-28 18:00:00,31.25,870.8,974.97,98.6,2.14
2022-08-28 19:00:00,33.11,936.85,956.28,101.65,2.34
2022-08-28 20:00:00,34.57,937.45,926.68,101.65,2.28
2022-08-28 21:00:00,35.68,872.95,884.25,98.6,2.07
2022-08-28 22:00:00,36.38,748.7,823.82,92.5,2.0
2022-08-28 23:00:00,36.59,574.85,734.64,82.8,2.07
2022-08-29 00:00:00,36.2,368.05,598.85,68.6,2.21
2022-08-29 01:00:00,35.17,155.05,360.49,44.6,2.28
2022-08-29 02:00:00,33.46,12.0,57.46,6.35,2.14
2022-08-29 03:00:00,31.28,0.0,-0.0,0.0,1.79
2022-08-29 04:00:00,29.3,0.0,-0.0,0.0,1.72
2022-08-29 05:00:00,27.78,0.0,-0.0,0.0,1.66
2022-08-29 06:00:00,26.56,0.0,-0.0,0.0,1.52
2022-08-29 07:00:00,25.76,0.0,-0.0,0.0,1.1
2022-08-29 08:00:00,25.27,0.0,-0.0,0.0,0.97
2022-08-29 09:00:00,25.53,0.0,-0.0,0.0,0.83
2022-08-29 10:00:00,25.83,0.0,-0.0,0.0,0.9
2022-08-29 11:00:00,25.94,0.0,-0.0,0.0,0.76
2022-08-29 12:00:00,25.38,0.0,-0.0,0.0,0.9
2022-08-29 13:00:00,24.49,0.0,-0.0,0.0,1.17
2022-08-29 14:00:00,22.97,145.75,1121.36,43.15,1.45
2022-08-29 15:00:00,24.08,355.9,960.5,67.95,1.38
2022-08-29 16:00:00,27.08,561.85,970.4,82.35,2.34
2022-08-29 17:00:00,28.49,736.2,974.89,91.55,2.97
2022-08-29 18:00:00,30.01,857.2,960.52,98.6,2.9
2022-08-29 19:00:00,31.8,922.6,942.81,101.45,2.0
2022-08-29 20:00:00,33.18,923.15,913.81,101.4,1.86
2022-08-29 21:00:00,34.21,858.9,871.63,98.2,2.28
2022-08-29 22:00:00,34.72,735.15,810.89,91.95,2.69
2022-08-29 23:00:00,34.79,562.65,721.31,82.2,2.9
2022-08-30 00:00:00,34.34,358.0,584.86,67.95,3.03
2022-08-30 01:00:00,33.27,148.45,347.22,43.6,3.17
2022-08-30 02:00:00,31.51,10.55,51.25,5.75,2.97
2022-08-30 03:00:00,29.63,0.0,-0.0,0.0,2.14
2022-08-30 04:00:00,28.01,0.0,-0.0,0.0,1.93
2022-08-30 05:00:00,26.66,0.0,-0.0,0.0,1.66
2022-08-30 06:00:00,25.58,0.0,-0.0,0.0,1.17
2022-08-30 07:00:00,24.74,0.0,-0.0,0.0,1.66
2022-08-30 08:00:00,23.62,0.0,-0.0,0.0,2.0
2022-08-30 09:00:00,22.41,0.0,-0.0,0.0,2.14
2022-08-30 10:00:00,21.29,0.0,-0.0,0.0,1.86
2022-08-30 11:00:00,20.26,0.0,-0.0,0.0,1.86
2022-08-30 12:00:00,19.41,0.0,-0.0,0.0,1.93
2022-08-30 13:00:00,18.71,0.0,-0.0,0.0,1.93
2022-08-30 14:00:00,18.26,153.3,1207.13,45.79,1.93
2022-08-30 15:00:00,20.29,373.6,1025.26,68.55,1.86
2022-08-30 16:00:00,22.78,587.0,1025.4,82.55,2.97
2022-08-30 17:00:00,24.24,765.3,1020.37,92.8,3.45
2022-08-30 18:00:00,25.88,896.8,1012.76,99.25,3.38
2022-08-30 19:00:00,26.69,963.1,991.14,102.3,3.38
2022-08-30 20:00:00,28.3,962.0,958.98,102.25,3.1
2022-08-30 21:00:00,29.66,894.0,914.07,99.05,2.83
2022-08-30 22:00:00,30.74,764.7,850.78,92.75,2.48
2022-08-30 23:00:00,31.35,585.05,758.17,82.9,2.28
2022-08-31 00:00:00,31.36,372.2,617.68,68.45,2.14
2022-08-31 01:00:00,30.7,153.15,367.57,43.8,2.14
2022-08-31 02:00:00,29.39,10.05,51.72,5.45,2.0
2022-08-31 03:00:00,27.93,0.0,-0.0,0.0,1.59
2022-08-31 04:00:00,26.78,0.0,-0.0,0.0,1.45
2022-08-31 05:00:00,25.73,0.0,-0.0,0.0,1.38
2022-08-31 06:00:00,24.72,0.0,-0.0,0.0,1.1
2022-08-31 07:00:00,23.93,0.0,-0.0,0.0,0.9
2022-08-31 08:00:00,23.72,0.0,-0.0,0.0,0.69
2022-08-31 09:00:00,23.02,0.0,-0.0,0.0,0.55
2022-08-31 10:00:00,22.38,0.0,-0.0,0.0,0.48
2022-08-31 11:00:00,21.91,0.0,-0.0,0.0,0.55
2022-08-31 12:00:00,21.47,0.0,-0.0,0.0,0.69
2022-08-31 13:00:00,21.01,0.0,-0.0,0.0,0.76
2022-08-31 14:00:00,20.66,149.85,1207.72,45.23,0.83
2022-08-31 15:00:00,21.38,368.95,1018.58,68.2,0.55
2022-08-31 16:00:00,29.44,582.05,1020.91,82.05,1.14
2022-08-31 17:00:00,29.38,760.1,1016.5,92.4,1.2
2022-08-31 18:00:00,29.32,891.05,1012.95,95.7,1.27
2022-08-31 19:00:00,29.25,953.65,984.04,101.5,1.33
2022-08-31 20:00:00,29.19,951.0,950.06,101.9,1.39
2022-08-31 21:00:00,29.13,881.8,903.62,98.75,1.45
2022-08-31 22:00:00,29.06,752.1,838.83,92.5,1.51
2022-08-31 23:00:00,29.0,573.0,744.65,82.65,1.58
2022-09-01 00:00:00,28.94,367.6,616.27,67.15,1.64
2022-09-01 01:00:00,28.87,149.3,366.08,42.05,1.7
2022-09-01 02:00:00,28.81,9.0,49.3,4.85,1.76
2022-09-01 03:00:00,28.75,0.0,-0.0,0.0,1.83
2022-09-01 04:00:00,28.68,0.0,-0.0,0.0,1.89
2022-09-01 05:00:00,28.62,0.0,-0.0,0.0,1.95
2022-09-01 06:00:00,28.56,0.0,-0.0,0.0,2.01
2022-09-01 07:00:00,28.5,0.0,-0.0,0.0,2.07
2022-09-01 08:00:00,23.49,0.0,-0.0,0.0,1.79
2022-09-01 09:00:00,22.92,0.0,-0.0,0.0,1.79
2022-09-01 10:00:00,22.84,0.0,-0.0,0.0,1.52
2022-09-01 11:00:00,22.92,0.0,-0.0,0.0,1.03
2022-09-01 12:00:00,22.46,0.0,-0.0,0.0,0.97
2022-09-01 13:00:00,21.93,0.0,-0.0,0.0,0.97
2022-09-01 14:00:00,21.53,144.1,1208.31,42.37,0.97
2022-09-01 15:00:00,22.86,358.8,999.89,65.85,0.62
2022-09-01 16:00:00,25.68,568.45,1002.57,79.65,0.9
2022-09-01 17:00:00,27.7,744.45,1000.58,89.45,1.1
2022-09-01 18:00:00,29.6,869.0,984.32,98.45,1.17
2022-09-01 19:00:00,30.9,935.0,968.6,98.7,0.62
2022-09-01 20:00:00,32.35,933.4,936.98,98.65,0.69
2022-09-01 21:00:00,33.32,866.3,892.8,95.45,0.83
2022-09-01 22:00:00,33.89,739.1,830.15,89.25,1.31
2022-09-01 23:00:00,33.98,562.65,737.54,79.85,1.93
2022-09-02 00:00:00,33.37,353.9,596.6,65.6,2.62
2022-09-02 01:00:00,31.89,140.7,345.9,40.95,2.97
2022-09-02 02:00:00,29.59,7.65,40.96,4.4,2.69
2022-09-02 03:00:00,27.31,0.0,-0.0,0.0,2.0
2022-09-02 04:00:00,25.79,0.0,-0.0,0.0,1.59
2022-09-02 05:00:00,24.64,0.0,-0.0,0.0,1.31
2022-09-02 06:00:00,23.64,0.0,-0.0,0.0,1.1
2022-09-02 07:00:00,22.72,0.0,-0.0,0.0,1.31
2022-09-02 08:00:00,21.71,0.0,-0.0,0.0,1.17
2022-09-02 09:00:00,21.05,0.0,-0.0,0.0,1.17
2022-09-02 10:00:00,20.4,0.0,-0.0,0.0,1.24
2022-09-02 11:00:00,19.77,0.0,-0.0,0.0,1.31
2022-09-02 12:00:00,19.26,0.0,-0.0,0.0,1.31
2022-09-02 13:00:00,18.9,0.0,-0.0,0.0,1.31
2022-09-02 14:00:00,18.6,141.15,1208.91,42.33,1.31
2022-09-02 15:00:00,20.76,354.85,995.39,65.5,1.17
2022-09-02 16:00:00,24.92,563.8,998.33,79.3,1.45
2022-09-02 17:00:00,27.28,739.05,999.93,86.75,1.59
2022-09-02 18:00:00,29.15,860.1,980.37,95.0,2.07
2022-09-02 19:00:00,30.25,924.05,959.58,98.05,2.0
2022-09-02 20:00:00,31.67,922.15,928.04,98.05,2.34
2022-09-02 21:00:00,32.59,855.3,883.95,94.95,2.62
2022-09-02 22:00:00,33.06,729.3,821.84,88.9,3.03
2022-09-02 23:00:00,32.94,554.55,730.34,79.35,3.52
2022-09-03 00:00:00,32.07,347.6,589.8,65.15,4.0
2022-09-03 01:00:00,30.28,136.3,338.87,40.15,4.21
2022-09-03 02:00:00,27.68,6.65,37.59,3.85,3.79
2022-09-03 03:00:00,25.28,0.0,-0.0,0.0,2.28
2022-09-03 04:00:00,23.65,0.0,-0.0,0.0,2.0
2022-09-03 05:00:00,22.38,0.0,-0.0,0.0,1.86
2022-09-03 06:00:00,21.4,0.0,-0.0,0.0,1.59
2022-09-03 07:00:00,20.53,0.0,-0.0,0.0,1.59
2022-09-03 08:00:00,19.94,0.0,-0.0,0.0,1.38
2022-09-03 09:00:00,19.3,0.0,-0.0,0.0,1.31
2022-09-03 10:00:00,18.61,0.0,-0.0,0.0,1.45
2022-09-03 11:00:00,17.95,0.0,-0.0,0.0,1.52
2022-09-03 12:00:00,17.29,0.0,-0.0,0.0,1.59
2022-09-03 13:00:00,16.65,0.0,-0.0,0.0,1.66
2022-09-03 14:00:00,16.22,138.85,1209.52,42.94,1.59
2022-09-03 15:00:00,18.72,354.75,1001.8,65.85,1.52
2022-09-03 16:00:00,21.9,565.0,1003.82,80.1,1.66
2022-09-03 17:00:00,24.66,742.8,1006.16,88.75,1.59
2022-09-03 18:00:00,27.0,865.65,990.65,94.95,2.14
2022-09-03 19:00:00,28.17,929.8,969.43,97.9,3.1
2022-09-03 20:00:00,29.3,928.25,938.2,97.9,3.66
2022-09-03 21:00:00,29.97,860.85,893.87,94.9,4.0
2022-09-03 22:00:00,30.14,734.15,832.22,88.7,4.14
2022-09-03 23:00:00,29.86,558.2,740.75,79.2,4.0
2022-09-04 00:00:00,29.15,349.35,599.39,64.95,3.66
2022-09-04 01:00:00,27.98,135.3,342.95,39.6,3.38
2022-09-04 02:00:00,26.06,5.9,35.21,3.45,2.69
2022-09-04 03:00:00,24.04,0.0,-0.0,0.0,2.21
2022-09-04 04:00:00,22.17,0.0,-0.0,0.0,2.0
2022-09-04 05:00:00,20.69,0.0,-0.0,0.0,1.66
2022-09-04 06:00:00,19.56,0.0,-0.0,0.0,1.45
2022-09-04 07:00:00,18.26,0.0,-0.0,0.0,1.72
2022-09-04 08:00:00,17.58,0.0,-0.0,0.0,1.59
2022-09-04 09:00:00,16.95,0.0,-0.0,0.0,1.52
2022-09-04 10:00:00,16.3,0.0,-0.0,0.0,1.45
2022-09-04 11:00:00,15.67,0.0,-0.0,0.0,1.31
2022-09-04 12:00:00,15.4,0.0,-0.0,0.0,1.1
2022-09-04 13:00:00,15.56,0.0,-0.0,0.0,1.03
2022-09-04 14:00:00,15.76,140.5,1210.13,47.51,1.03
2022-09-04 15:00:00,18.05,357.8,1021.81,65.5,0.83
2022-09-04 16:00:00,22.14,569.25,1017.84,79.9,0.97
2022-09-04 17:00:00,24.75,748.15,1018.59,88.4,0.69
2022-09-04 18:00:00,26.9,871.45,1001.88,94.5,0.55
2022-09-04 19:00:00,28.05,936.75,981.51,97.15,1.93
2022-09-04 20:00:00,29.49,934.65,948.59,97.95,2.0
2022-09-04 21:00:00,30.53,865.75,903.06,94.95,2.34
2022-09-04 22:00:00,30.96,736.15,838.68,88.8,2.9
2022-09-04 23:00:00,30.56,557.3,744.04,79.2,3.52
2022-09-05 00:00:00,29.21,346.15,598.69,64.75,3.79
2022-09-05 01:00:00,27.31,131.2,336.66,38.85,3.66
2022-09-05 02:00:00,24.99,5.05,30.17,3.1,2.83
2022-09-05 03:00:00,22.96,0.0,-0.0,0.0,2.21
2022-09-05 04:00:00,21.49,0.0,-0.0,0.0,1.72
2022-09-05 05:00:00,20.46,0.0,-0.0,0.0,1.38
2022-09-05 06:00:00,19.77,0.0,-0.0,0.0,1.17
2022-09-05 07:00:00,18.87,0.0,-0.0,0.0,1.45
2022-09-05 08:00:00,18.05,0.0,-0.0,0.0,1.52
2022-09-05 09:00:00,17.29,0.0,-0.0,0.0,1.52
2022-09-05 10:00:00,16.56,0.0,-0.0,0.0,1.45
2022-09-05 11:00:00,15.98,0.0,-0.0,0.0,1.31
2022-09-05 12:00:00,15.81,0.0,-0.0,0.0,1.1
2022-09-05 13:00:00,16.25,0.0,-0.0,0.0,0.9
2022-09-05 14:00:00,16.83,137.8,1210.75,47.74,0.69
2022-09-05 15:00:00,18.99,355.0,1020.7,65.4,0.34
2022-09-05 16:00:00,23.52,566.8,1018.04,79.7,0.28
2022-09-05 17:00:00,26.25,744.15,1015.05,89.1,0.83
2022-09-05 18:00:00,28.32,870.5,1003.21,95.05,0.55
2022-09-05 19:00:00,29.13,936.0,982.81,98.0,1.17
2022-09-05 20:00:00,30.68,933.5,950.7,97.85,1.31
2022-09-05 21:00:00,31.8,863.1,903.85,94.7,1.66
2022-09-05 22:00:00,32.36,731.7,837.53,88.4,2.21
2022-09-05 23:00:00,32.11,550.95,739.53,78.8,3.1
2022-09-06 00:00:00,30.75,338.65,589.67,64.15,3.66
2022-09-06 01:00:00,28.65,125.15,324.27,37.75,3.79
2022-09-06 02:00:00,26.11,4.15,25.14,2.65,3.03
2022-09-06 03:00:00,23.96,0.0,-0.0,0.0,2.21
2022-09-06 04:00:00,22.53,0.0,-0.0,0.0,1.79
2022-09-06 05:00:00,21.56,0.0,-0.0,0.0,1.52
2022-09-06 06:00:00,20.83,0.0,-0.0,0.0,1.24
2022-09-06 07:00:00,20.05,0.0,-0.0,0.0,1.17
2022-09-06 08:00:00,19.22,0.0,-0.0,0.0,1.1
2022-09-06 09:00:00,18.68,0.0,-0.0,0.0,1.03
2022-09-06 10:00:00,18.48,0.0,-0.0,0.0,0.97
2022-09-06 11:00:00,18.67,0.0,-0.0,0.0,0.83
2022-09-06 12:00:00,18.72,0.0,-0.0,0.0,0.55
2022-09-06 13:00:00,18.81,0.0,-0.0,0.0,0.21
2022-09-06 14:00:00,19.06,137.1,1211.38,49.97,0.07
2022-09-06 15:00:00,20.56,355.3,1030.29,65.4,0.14
2022-09-06 16:00:00,24.19,568.3,1026.17,79.7,0.21
2022-09-06 17:00:00,27.11,747.8,1024.91,88.85,0.34
2022-09-06 18:00:00,29.2,875.15,1012.26,95.3,0.14
2022-09-06 19:00:00,30.9,940.0,990.47,98.25,0.14
2022-09-06 20:00:00,32.11,936.65,957.51,98.0,0.83
2022-09-06 21:00:00,33.07,866.15,910.86,94.95,1.72
2022-09-06 22:00:00,33.49,734.95,845.58,88.7,2.9
2022-09-06 23:00:00,33.0,553.75,748.66,78.9,3.66
2022-09-07 00:00:00,31.79,339.85,598.21,64.1,3.93
2022-09-07 01:00:00,30.05,123.75,326.97,37.2,3.79
2022-09-07 02:00:00,27.81,3.55,21.96,2.35,2.9
2022-09-07 03:00:00,25.69,0.0,-0.0,0.0,1.93
2022-09-07 04:00:00,24.12,0.0,-0.0,0.0,1.52
2022-09-07 05:00:00,22.9,0.0,-0.0,0.0,1.38
2022-09-07 06:00:00,21.72,0.0,-0.0,0.0,1.24
2022-09-07 07:00:00,21.25,0.0,-0.0,0.0,0.97
2022-09-07 08:00:00,21.17,0.0,-0.0,0.0,0.76
2022-09-07 09:00:00,21.49,0.0,-0.0,0.0,0.48
2022-09-07 10:00:00,21.58,0.0,-0.0,0.0,0.34
2022-09-07 11:00:00,21.82,0.0,-0.0,0.0,0.55
2022-09-07 12:00:00,22.05,0.0,-0.0,0.0,0.76
2022-09-07 13:00:00,22.4,0.0,-0.0,0.0,0.97
2022-09-07 14:00:00,22.38,132.95,1212.01,48.77,1.1
2022-09-07 15:00:00,22.33,347.7,1015.01,64.5,1.17
2022-09-07 16:00:00,25.61,555.55,1006.47,78.7,1.38
2022-09-07 17:00:00,28.56,727.25,997.19,88.55,1.59
2022-09-07 18:00:00,30.8,815.75,912.03,115.5,1.03
2022-09-07 19:00:00,32.6,660.9,489.03,246.7,0.97
